stream_type,timestamp_ms,sensor_nanos,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,has_fix,latitude,longitude,altitude,accuracy,speed,bearing,sats_view,sats_used,registered,cell_type,cell_id,mcc,mnc,lac,tac,pci,arfcn,signal_dbm,signal_metric,signal_level,operator
SENSOR,1789662448171,42178388266382,-4.6471605,7.748857,3.3047872,-0.0424551,0.9697477,0.121409364,-21.6,44.850002,-67.65,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448206,42178464495810,-4.6471605,7.748857,3.3047872,-0.36865687,0.84513134,0.23441933,-21.6,44.850002,-67.65,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448224,42178474495810,-4.6471605,7.748857,3.3047872,-0.36865687,0.84513134,0.23441933,-17.400002,47.025,-71.475006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448275,42178492452528,-5.2642097,7.361519,4.2131624,-0.36865687,0.84513134,0.23441933,-17.400002,47.025,-71.475006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448310,42178564495810,-5.2642097,7.361519,4.2131624,-0.13622284,-0.10674861,0.10140354,-17.400002,47.025,-71.475006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448327,42178574495810,-5.2642097,7.361519,4.2131624,-0.13622284,-0.10674861,0.10140354,-18.225,53.475002,-73.575005,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662448338,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-100,NR_SS_RSRP,4,
SENSOR,1789662448379,42178596638570,-4.582854,7.6633134,4.010969,-0.13622284,-0.10674861,0.10140354,-18.225,53.475002,-73.575005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448405,42178664495810,-4.582854,7.6633134,4.010969,-0.21410808,-0.22953242,0.0943786,-18.225,53.475002,-73.575005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448423,42178674495810,-4.582854,7.6633134,4.010969,-0.21410808,-0.22953242,0.0943786,-17.775002,57.750004,-75.600006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448483,42178700824664,-4.0040894,7.8679,4.262215,-0.21410808,-0.22953242,0.0943786,-17.775002,57.750004,-75.600006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448509,42178764495810,-4.0040894,7.8679,4.262215,0.05360338,0.16920952,0.07406735,-17.775002,57.750004,-75.600006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448528,42178774495810,-4.0040894,7.8679,4.262215,0.05360338,0.16920952,0.07406735,-17.85,59.850002,-76.425,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448588,42178805010757,-3.8033917,8.000103,4.08724,0.05360338,0.16920952,0.07406735,-17.85,59.850002,-76.425,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448605,42178864495810,-3.8033917,8.000103,4.08724,0.19578214,0.12797616,-0.0030543236,-17.85,59.850002,-76.425,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448624,42178874495810,-3.8033917,8.000103,4.08724,0.19578214,0.12797616,-0.0030543236,-17.400002,60.375004,-79.875,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448692,42178909196799,-4.595715,8.399705,3.3553355,0.19578214,0.12797616,-0.0030543236,-17.400002,60.375004,-79.875,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448709,42178964495810,-4.595715,8.399705,3.3553355,0.10216712,0.4747946,0.022296563,-17.400002,60.375004,-79.875,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448727,42178974495810,-4.595715,8.399705,3.3553355,0.10216712,0.4747946,0.022296563,-16.425001,60.15,-84.525,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448796,42179013382893,-4.575974,7.9313097,2.8920252,0.10216712,0.4747946,0.022296563,-16.425001,60.15,-84.525,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448804,42179064495810,-4.575974,7.9313097,2.8920252,0.07635809,0.38102686,-0.024434589,-16.425001,60.15,-84.525,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448823,42179074495810,-4.575974,7.9313097,2.8920252,0.07635809,0.38102686,-0.024434589,-14.700001,61.725002,-90.0,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662448900,42179117568935,-4.3734818,7.568199,2.728416,0.07635809,0.38102686,-0.024434589,-14.700001,61.725002,-90.0,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662448903,,,,,,,,,,,true,11.0554072,76.9271226,374.70001220703125,85.553604,,,97,64,,,,,,,,,,,,,
SENSOR,1789662448919,42179164495810,-4.3734818,7.568199,2.728416,-0.1831067,-0.024740022,-0.20234893,-14.700001,61.725002,-90.0,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662449000,,,,,,,,,,,true,11.05531328,76.92710479,378.1026611328125,3.7900925,0.0,,97,64,,,,,,,,,,,,,
SENSOR,1789662448926,42179174495810,-4.3734818,7.568199,2.728416,-0.1831067,-0.024740022,-0.20234893,-12.825001,68.100006,-94.950005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449004,42179264495810,-4.3734818,7.568199,2.728416,0.03726275,-0.345444,-0.14798197,-12.825001,68.100006,-94.950005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449005,42179221754976,-5.0012984,7.8346996,3.411866,0.03726275,-0.345444,-0.14798197,-12.825001,68.100006,-94.950005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449024,42179274495810,-5.0012984,7.8346996,3.411866,0.03726275,-0.345444,-0.14798197,-14.325001,72.600006,-95.55,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449112,42179364495810,-5.0012984,7.8346996,3.411866,0.06505709,-0.43753186,-0.08750637,-14.325001,72.600006,-95.55,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449113,42179325941018,-5.2055855,7.9594254,4.0238304,0.06505709,-0.43753186,-0.08750637,-14.325001,72.600006,-95.55,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449127,42179374495810,-5.2055855,7.9594254,4.0238304,0.06505709,-0.43753186,-0.08750637,-15.375001,77.025,-94.875,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449205,42179464495810,-5.2055855,7.9594254,4.0238304,0.22495094,-0.05925388,0.013897172,-15.375001,77.025,-94.875,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449213,42179430127060,-5.3294144,8.393424,2.8474588,0.22495094,-0.05925388,0.013897172,-15.375001,77.025,-94.875,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449222,42179474495810,-5.3294144,8.393424,2.8474588,0.22495094,-0.05925388,0.013897172,-13.8,76.950005,-99.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449308,42179564495810,-5.3294144,8.393424,2.8474588,0.346513,0.44287694,-0.09407317,-13.8,76.950005,-99.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449317,42179534313049,-4.554738,8.079366,2.9419754,0.346513,0.44287694,-0.09407317,-13.8,76.950005,-99.3,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449326,42179574495810,-4.554738,8.079366,2.9419754,0.346513,0.44287694,-0.09407317,-4.425,76.950005,-101.62501,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662449362,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-100,NR_SS_RSRP,4,
SENSOR,1789662449403,42179664495810,-4.554738,8.079366,2.9419754,0.3049742,0.21380265,-0.26404628,-4.425,76.950005,-101.62501,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449421,42179638499091,-5.131408,7.934899,2.3428724,0.3049742,0.21380265,-0.26404628,-4.425,76.950005,-101.62501,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449429,42179674495810,-5.131408,7.934899,2.3428724,0.3049742,0.21380265,-0.26404628,-5.55,76.875,-104.700005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449508,42179764495810,-5.131408,7.934899,2.3428724,-0.5766563,-0.010995565,0.16676606,-5.55,76.875,-104.700005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449526,42179742685080,-5.1619167,7.47787,4.604389,-0.5766563,-0.010995565,0.16676606,-5.55,76.875,-104.700005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449526,42179774495810,-5.1619167,7.47787,4.604389,-0.5766563,-0.010995565,0.16676606,-10.875,77.625,-101.62501,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449607,42179864495810,-5.1619167,7.47787,4.604389,0.76724607,0.26404628,-0.26206097,-10.875,77.625,-101.62501,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449630,42179846871070,-5.513961,7.5346994,1.0648061,0.76724607,0.26404628,-0.26206097,-10.875,77.625,-101.62501,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449632,42179874495810,-5.513961,7.5346994,1.0648061,0.76724607,0.26404628,-0.26206097,-21.45,69.75,-102.00001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449708,42179964495810,-5.513961,7.5346994,1.0648061,-0.5009091,-1.3084723,0.024892738,-21.45,69.75,-102.00001,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449726,42179974495810,-5.513961,7.5346994,1.0648061,-0.5009091,-1.3084723,0.024892738,-32.550003,69.3,-94.8,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449733,42179951057060,-6.2623158,7.75783,1.7578273,-0.5009091,-1.3084723,0.024892738,-32.550003,69.3,-94.8,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449803,42180064495810,-6.2623158,7.75783,1.7578273,-1.1641555,-2.1045816,0.106595896,-32.550003,69.3,-94.8,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449830,42180074495810,-6.2623158,7.75783,1.7578273,-1.1641555,-2.1045816,0.106595896,-51.9,79.05,-79.875,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449838,42180055243049,-5.0593243,7.2975106,4.1482573,-1.1641555,-2.1045816,0.106595896,-51.9,79.05,-79.875,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662449903,,,,,,,,,,,true,11.05531328,76.92710479,378.1026611328125,3.7900925,0.0,,97,65,,,,,,,,,,,,,
SENSOR,1789662449920,42180164495810,-5.0593243,7.2975106,4.1482573,-0.98776823,-2.4460552,0.15302162,-51.9,79.05,-79.875,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662450000,,,,,,,,,,,true,11.05531437,76.92710555,378.2437744140625,3.7900925,0.0,,97,65,,,,,,,,,,,,,
SENSOR,1789662449924,42180174495810,-5.0593243,7.2975106,4.1482573,-0.98776823,-2.4460552,0.15302162,-67.5,89.100006,-58.500004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662449942,42180159429039,-3.0170503,6.2051873,6.713662,-0.98776823,-2.4460552,0.15302162,-67.5,89.100006,-58.500004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450003,42180264495810,-3.0170503,6.2051873,6.713662,0.0065667955,-0.82833254,-0.33612832,-67.5,89.100006,-58.500004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450029,42180274495810,-3.0170503,6.2051873,6.713662,0.0065667955,-0.82833254,-0.33612832,-78.075005,89.925,-37.050003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450047,42180263615028,-1.8843478,6.0676003,7.6755767,0.0065667955,-0.82833254,-0.33612832,-78.075005,89.925,-37.050003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450107,42180364495810,-1.8843478,6.0676003,7.6755767,0.50457424,-0.7299833,-0.5681042,-78.075005,89.925,-37.050003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450126,42180374495810,-1.8843478,6.0676003,7.6755767,0.50457424,-0.7299833,-0.5681042,-83.775,80.475006,-34.050003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450150,42180367801018,-1.9091734,7.2906313,6.8724856,0.50457424,-0.7299833,-0.5681042,-83.775,80.475006,-34.050003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450203,42180464495810,-1.9091734,7.2906313,6.8724856,0.68737555,-0.49235696,-0.49388412,-83.775,80.475006,-34.050003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450229,42180474495810,-1.9091734,7.2906313,6.8724856,0.68737555,-0.49235696,-0.49388412,-107.700005,43.5,-44.025,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450255,42180471986955,-2.1975086,6.7698936,6.7722864,0.68737555,-0.49235696,-0.49388412,-107.700005,43.5,-44.025,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450307,42180564495810,-2.1975086,6.7698936,6.7722864,0.37705624,0.09132428,-0.5797106,-107.700005,43.5,-44.025,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450324,42180574495810,-2.1975086,6.7698936,6.7722864,0.37705624,0.09132428,-0.5797106,-108.450005,36.300003,-48.9,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450359,42180576172893,-3.1986058,6.7818575,5.734699,0.37705624,0.09132428,-0.5797106,-108.450005,36.300003,-48.9,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662450387,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-100,NR_SS_RSRP,4,
SENSOR,1789662450411,42180664495810,-3.1986058,6.7818575,5.734699,-0.03726275,-0.0679587,-0.2594648,-108.450005,36.300003,-48.9,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450428,42180674495810,-3.1986058,6.7818575,5.734699,-0.03726275,-0.0679587,-0.2594648,-108.225006,28.050001,-50.550003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450463,42180680358830,-4.019942,7.6253276,6.101698,-0.03726275,-0.0679587,-0.2594648,-108.225006,28.050001,-50.550003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450507,42180764495810,-4.019942,7.6253276,6.101698,-0.08918625,0.11560615,0.14431679,-108.225006,28.050001,-50.550003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450524,42180774495810,-4.019942,7.6253276,6.101698,-0.08918625,0.11560615,0.14431679,-108.825005,31.050001,-49.425003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450567,42180784544768,-1.873281,6.855736,5.2779684,-0.08918625,0.11560615,0.14431679,-108.825005,31.050001,-49.425003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450602,42180864495810,-1.873281,6.855736,5.2779684,-0.20967932,0.71654433,-0.15179989,-108.825005,31.050001,-49.425003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450628,42180874495810,-1.873281,6.855736,5.2779684,-0.20967932,0.71654433,-0.15179989,-106.950005,30.45,-51.225002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450672,42180888730705,-3.0245278,6.5347986,7.8296146,-0.20967932,0.71654433,-0.15179989,-106.950005,30.45,-51.225002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450706,42180964495810,-3.0245278,6.5347986,7.8296146,0.46853325,0.057879433,-0.30039272,-106.950005,30.45,-51.225002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450724,42180974495810,-3.0245278,6.5347986,7.8296146,0.46853325,0.057879433,-0.30039272,-105.75001,25.95,-54.075,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450775,42180992916643,-3.8665023,7.019943,5.654539,0.46853325,0.057879433,-0.30039272,-105.75001,25.95,-54.075,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450801,42181064495810,-3.8665023,7.019943,5.654539,0.13545926,0.22785254,0.024740022,-105.75001,25.95,-54.075,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450828,42181074495810,-3.8665023,7.019943,5.654539,0.13545926,0.22785254,0.024740022,-104.25001,24.0,-57.225002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450879,42181097102580,-3.792624,7.057032,6.468697,0.13545926,0.22785254,0.024740022,-104.25001,24.0,-57.225002,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662450903,,,,,,,,,,,true,11.05531437,76.92710555,378.2437744140625,3.7900925,0.0,,97,67,,,,,,,,,,,,,
SENSOR,1789662450922,42181164495810,-3.792624,7.057032,6.468697,0.67332566,0.37033674,0.031459533,-104.25001,24.0,-57.225002,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662451000,,,,,,,,,,,true,11.05531587,76.9271085,378.5269775390625,3.7900925,0.0,,97,67,,,,,,,,,,,,,
SENSOR,1789662450927,42181174495810,-3.792624,7.057032,6.468697,0.67332566,0.37033674,0.031459533,-102.225006,23.7,-60.675003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662450984,42181201288466,-3.5479577,7.329515,4.1174498,0.67332566,0.37033674,0.031459533,-102.225006,23.7,-60.675003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451010,42181264495810,-3.5479577,7.329515,4.1174498,-0.2341139,0.18890992,0.019853104,-102.225006,23.7,-60.675003,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451027,42181274495810,-3.5479577,7.329515,4.1174498,-0.2341139,0.18890992,0.019853104,-101.025,23.475,-63.15,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451087,42181305474351,-3.6188452,7.029515,5.9500527,-0.2341139,0.18890992,0.019853104,-101.025,23.475,-63.15,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451105,42181364495810,-3.6188452,7.029515,5.9500527,-0.009162971,0.057421282,-0.11942405,-101.025,23.475,-63.15,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451123,42181374495810,-3.6188452,7.029515,5.9500527,-0.009162971,0.057421282,-0.11942405,-99.37501,23.475,-63.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451193,42181409660237,-4.0797625,7.20778,5.224429,-0.009162971,0.057421282,-0.11942405,-99.37501,23.475,-63.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451211,42181464495810,-4.0797625,7.20778,5.224429,-0.15210532,0.08567378,-0.038637195,-99.37501,23.475,-63.45,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451227,42181474495810,-4.0797625,7.20778,5.224429,-0.15210532,0.08567378,-0.038637195,-99.600006,22.725,-63.375004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451296,42181513846122,-4.208377,6.910472,5.776573,-0.15210532,0.08567378,-0.038637195,-99.600006,22.725,-63.375004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451305,42181564495810,-4.208377,6.910472,5.776573,-0.06841685,0.041080654,6.108647E-4,-99.600006,22.725,-63.375004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451323,42181574495810,-4.208377,6.910472,5.776573,-0.06841685,0.041080654,6.108647E-4,-99.3,23.025002,-62.250004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451400,42181618032007,-4.178766,6.9149585,5.8130636,-0.06841685,0.041080654,6.108647E-4,-99.3,23.025002,-62.250004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451409,42181664495810,-4.178766,6.9149585,5.8130636,0.073609196,0.0018325942,0.032681264,-99.3,23.025002,-62.250004,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662451412,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-100,NR_SS_RSRP,4,
SENSOR,1789662451437,42181674495810,-4.178766,6.9149585,5.8130636,0.073609196,0.0018325942,0.032681264,-98.775,23.025002,-62.625004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451505,42181764495810,-4.178766,6.9149585,5.8130636,-0.070554875,0.051007204,0.04566214,-98.775,23.025002,-62.625004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451506,42181722217893,-4.0498524,7.001698,5.2489557,-0.070554875,0.051007204,0.04566214,-98.775,23.025002,-62.625004,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451523,42181774495810,-4.0498524,7.001698,5.2489557,-0.070554875,0.051007204,0.04566214,-99.00001,23.85,-63.225002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451609,42181864495810,-4.0498524,7.001698,5.2489557,0.023060143,0.07406735,-0.105374165,-99.00001,23.85,-63.225002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451609,42181826403726,-3.9041893,6.8602223,5.741877,0.023060143,0.07406735,-0.105374165,-99.00001,23.85,-63.225002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451627,42181874495810,-3.9041893,6.8602223,5.741877,0.023060143,0.07406735,-0.105374165,-98.025,22.875,-63.9,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451705,42181964495810,-3.9041893,6.8602223,5.741877,0.06398808,-0.035735585,-0.015271618,-98.025,22.875,-63.9,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451713,42181930589560,-4.397709,6.975078,5.5169516,0.06398808,-0.035735585,-0.015271618,-98.025,22.875,-63.9,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451722,42181974495810,-4.397709,6.975078,5.5169516,0.06398808,-0.035735585,-0.015271618,-98.025,22.2,-64.350006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451808,42182064495810,-4.397709,6.975078,5.5169516,-0.01679878,-0.0160352,-0.0087048225,-98.025,22.2,-64.350006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451816,42182034775445,-4.1874394,6.9245296,5.52084,-0.01679878,-0.0160352,-0.0087048225,-98.025,22.2,-64.350006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451826,42182074495810,-4.1874394,6.9245296,5.52084,-0.01679878,-0.0160352,-0.0087048225,-97.725006,22.2,-65.700005,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662451903,,,,,,,,,,,true,11.05531587,76.9271085,378.5269775390625,3.7900925,0.0,,97,67,,,,,,,,,,,,,
SENSOR,1789662451917,42182164495810,-4.1874394,6.9245296,5.52084,-0.0018325942,0.0584903,-0.052228935,-97.725006,22.2,-65.700005,,,,,,,,,,,,,,,,,,,,,,
GNSS,1789662452000,,,,,,,,,,,true,11.05531765,76.92711182,379.0181884765625,3.7900925,0.0,,97,67,,,,,,,,,,,,,
SENSOR,1789662451921,42182174495810,-4.1874394,6.9245296,5.52084,-0.0018325942,0.0584903,-0.052228935,-97.950005,22.050001,-64.125,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662451922,42182138961278,-4.147061,6.9056864,5.513961,-0.0018325942,0.0584903,-0.052228935,-97.950005,22.050001,-64.125,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452008,42182264495810,-4.147061,6.9056864,5.513961,-0.09269872,0.024281872,-0.023518292,-97.950005,22.050001,-64.125,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452026,42182243147112,-4.366303,6.895816,5.432605,-0.09269872,0.024281872,-0.023518292,-97.950005,22.050001,-64.125,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452027,42182274495810,-4.366303,6.895816,5.432605,-0.09269872,0.024281872,-0.023518292,-98.100006,21.75,-63.600002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452103,42182364495810,-4.366303,6.895816,5.432605,-0.04077522,0.026878048,0.05589412,-98.100006,21.75,-63.600002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452135,42182347332893,-4.3441696,6.851249,5.6207404,-0.04077522,0.026878048,0.05589412,-98.100006,21.75,-63.600002,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452135,42182374495810,-4.3441696,6.851249,5.6207404,-0.04077522,0.026878048,0.05589412,-96.9,21.975,-66.15,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452208,42182464495810,-4.3441696,6.851249,5.6207404,-0.011453713,0.028863357,0.009621119,-96.9,21.975,-66.15,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452226,42182474495810,-4.3441696,6.851249,5.6207404,-0.011453713,0.028863357,0.009621119,-97.425,22.5,-64.725006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452234,42182451518726,-4.052245,6.823134,5.4550376,-0.011453713,0.028863357,0.009621119,-97.425,22.5,-64.725006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452304,42182564495810,-4.052245,6.823134,5.4550376,0.0054977825,0.09834922,-0.09422588,-97.425,22.5,-64.725006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452330,42182574495810,-4.052245,6.823134,5.4550376,0.0054977825,0.09834922,-0.09422588,-97.275,22.125,-65.850006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452338,42182555704507,-4.36062,6.817451,5.7616177,0.0054977825,0.09834922,-0.09422588,-97.275,22.125,-65.850006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452407,42182664495810,-4.36062,6.817451,5.7616177,0.05406153,-0.029321507,0.023518292,-97.275,22.125,-65.850006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452426,42182674495810,-4.36062,6.817451,5.7616177,0.05406153,-0.029321507,0.023518292,-97.200005,21.300001,-65.700005,,,,,,,,,,,,,,,,,,,,,,
CELLULAR,1789662452437,,,,,,,,,,,,,,,,,,,true,NR,4298047490,405,869,,75,403,634080,-100,NR_SS_RSRP,4,
SENSOR,1789662452464,42182659890341,-4.660919,6.8832536,5.2980084,0.05406153,-0.029321507,0.023518292,-97.200005,21.300001,-65.700005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452504,42182764495810,-4.660919,6.8832536,5.2980084,-0.04566214,0.043371394,0.07162389,-97.200005,21.300001,-65.700005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452529,42182774495810,-4.660919,6.8832536,5.2980084,-0.04566214,0.043371394,0.07162389,-96.825005,22.425001,-66.975006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452546,42182764076122,-4.1294136,6.7878394,5.599803,-0.04566214,0.043371394,0.07162389,-96.825005,22.425001,-66.975006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452607,42182864495810,-4.1294136,6.7878394,5.599803,-0.012980876,0.069027714,-0.090866126,-96.825005,22.425001,-66.975006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452625,42182874495810,-4.1294136,6.7878394,5.599803,-0.012980876,0.069027714,-0.090866126,-97.12501,21.6,-64.950005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452651,42182868261903,-4.345665,6.832406,5.4960146,-0.012980876,0.069027714,-0.090866126,-97.12501,21.6,-64.950005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452703,42182964495810,-4.345665,6.832406,5.4960146,0.015424334,0.01557705,-0.00839939,-97.12501,21.6,-64.950005,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452729,42182974495810,-4.345665,6.832406,5.4960146,0.015424334,0.01557705,-0.00839939,-96.975006,20.7,-65.475006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452755,42182972447685,-4.61067,6.8255267,5.4873405,0.015424334,0.01557705,-0.00839939,-96.975006,20.7,-65.475006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452807,42183064495810,-4.61067,6.8255267,5.4873405,0.005345066,-0.010537417,0.025656318,-96.975006,20.7,-65.475006,,,,,,,,,,,,,,,,,,,,,,
SENSOR,1789662452825,42183074495810,-4.61067,6.8255267,5.4873405,0.005345066,-0.010537417,0.025656318,-97.05,21.150002,-65.850006,,,,,,,,,,,,,,,,,,,,,,
